date,region,property_type,baseline,index_value
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",147.4
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",161.9
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",165.7
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",151.6
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",149.8
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",140.4
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",186.9
Jul-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",157.8
Jul-14,"Toronto, Ontario",Office,"Index, 2002=100",150.3
Jul-14,"Toronto, Ontario",Office,"Index, 2002=100",148.7
Jul-14,"Toronto, Ontario",Office,"Index, 2002=100",139.4
Jul-14,"Toronto, Ontario",Office,"Index, 2002=100",170.0
Jul-14,"Toronto, Ontario",Office,"Index, 2002=100",163.9
Jul-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",151.5
Jul-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",162.2
Jul-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",142.8
Jul-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",191.0
Jul-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",149.3
Jul-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",156.9
Jul-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",158.4
Jul-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",144.8
Jul-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",177.2
Jul-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",199.4
Jul-14,"Toronto, Ontario",Light factory,"Index, 2002=100",160.3
Jul-14,"Toronto, Ontario",Light factory,"Index, 2002=100",170.0
Jul-14,"Toronto, Ontario",Light factory,"Index, 2002=100",150.0
Jul-14,"Toronto, Ontario",Light factory,"Index, 2002=100",172.7
Jul-14,"Toronto, Ontario",Light factory,"Index, 2002=100",173.3
Jul-14,"Toronto, Ontario",School,"Index, 2002=100",153.5
Jul-14,"Toronto, Ontario",School,"Index, 2002=100",166.8
Jul-14,"Toronto, Ontario",School,"Index, 2002=100",139.3
Jul-14,"Toronto, Ontario",School,"Index, 2002=100",164.9
Jul-14,"Toronto, Ontario",School,"Index, 2002=100",165.6
Jul-14,"Toronto, Ontario",Apartment,"Index, 2002=100",147.5
Jul-14,"Toronto, Ontario",Apartment,"Index, 2002=100",146.5
Jul-14,"Toronto, Ontario",Apartment,"Index, 2002=100",135.0
Jul-14,"Toronto, Ontario",Apartment,"Index, 2002=100",187.3
Jul-14,"Toronto, Ontario",Apartment,"Index, 2002=100",159.7
Jul-14,"Calgary, Alberta",Office,"Index, 2002=100",171.1
Jul-14,"Calgary, Alberta",Office,"Index, 2002=100",166.0
Jul-14,"Calgary, Alberta",Office,"Index, 2002=100",164.6
Jul-14,"Calgary, Alberta",Office,"Index, 2002=100",174.2
Jul-14,"Calgary, Alberta",Office,"Index, 2002=100",181.2
Jul-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",167.1
Jul-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",157.7
Jul-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",167.3
Jul-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",187.7
Jul-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",164.0
Jul-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",182.6
Jul-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",174.1
Jul-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",170.6
Jul-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",164.4
Jul-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",205.4
Jul-14,"Calgary, Alberta",Light factory,"Index, 2002=100",182.3
Jul-14,"Calgary, Alberta",Light factory,"Index, 2002=100",176.9
Jul-14,"Calgary, Alberta",Light factory,"Index, 2002=100",170.2
Jul-14,"Calgary, Alberta",Light factory,"Index, 2002=100",170.1
Jul-14,"Calgary, Alberta",Light factory,"Index, 2002=100",195.5
Jul-14,"Calgary, Alberta",School,"Index, 2002=100",177.9
Jul-14,"Calgary, Alberta",School,"Index, 2002=100",189.0
Jul-14,"Calgary, Alberta",School,"Index, 2002=100",165.3
Jul-14,"Calgary, Alberta",School,"Index, 2002=100",165.5
Jul-14,"Calgary, Alberta",School,"Index, 2002=100",193.2
Jul-14,"Calgary, Alberta",Apartment,"Index, 2002=100",171.8
Jul-14,"Calgary, Alberta",Apartment,"Index, 2002=100",175.1
Jul-14,"Calgary, Alberta",Apartment,"Index, 2002=100",156.0
Jul-14,"Calgary, Alberta",Apartment,"Index, 2002=100",178.6
Jul-14,"Calgary, Alberta",Apartment,"Index, 2002=100",188.3
Jul-14,"Edmonton, Alberta",Office,"Index, 2002=100",170.0
Jul-14,"Edmonton, Alberta",Office,"Index, 2002=100",161.9
Jul-14,"Edmonton, Alberta",Office,"Index, 2002=100",161.9
Jul-14,"Edmonton, Alberta",Office,"Index, 2002=100",173.4
Jul-14,"Edmonton, Alberta",Office,"Index, 2002=100",183.9
Jul-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",170.1
Jul-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",173.3
Jul-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",162.4
Jul-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",187.5
Jul-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",169.8
Jul-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",181.9
Jul-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",179.7
Jul-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",165.8
Jul-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",163.8
Jul-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",237.2
Jul-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",179.1
Jul-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",180.2
Jul-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",163.9
Jul-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",169.2
Jul-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",182.0
Jul-14,"Edmonton, Alberta",School,"Index, 2002=100",170.4
Jul-14,"Edmonton, Alberta",School,"Index, 2002=100",169.7
Jul-14,"Edmonton, Alberta",School,"Index, 2002=100",160.8
Jul-14,"Edmonton, Alberta",School,"Index, 2002=100",165.0
Jul-14,"Edmonton, Alberta",School,"Index, 2002=100",184.8
Jul-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",167.5
Jul-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",168.7
Jul-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",154.5
Jul-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",178.4
Jul-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",185.6
Jul-14,"Vancouver, British Columbia",Office,"Index, 2002=100",146.4
Jul-14,"Vancouver, British Columbia",Office,"Index, 2002=100",137.7
Jul-14,"Vancouver, British Columbia",Office,"Index, 2002=100",128.5
Jul-14,"Vancouver, British Columbia",Office,"Index, 2002=100",177.0
Jul-14,"Vancouver, British Columbia",Office,"Index, 2002=100",177.9
Jul-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",143.7
Jul-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",155.6
Jul-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",124.7
Jul-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",188.1
Jul-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",164.5
Jul-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",154.9
Jul-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",162.9
Jul-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",130.5
Jul-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",169.7
Jul-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",224.0
Jul-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",151.9
Jul-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",176.9
Jul-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",130.4
Jul-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",174.2
Jul-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",175.5
Jul-14,"Vancouver, British Columbia",School,"Index, 2002=100",155.1
Jul-14,"Vancouver, British Columbia",School,"Index, 2002=100",177.4
Jul-14,"Vancouver, British Columbia",School,"Index, 2002=100",130.8
Jul-14,"Vancouver, British Columbia",School,"Index, 2002=100",168.8
Jul-14,"Vancouver, British Columbia",School,"Index, 2002=100",167.4
Jul-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",151.1
Jul-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",157.7
Jul-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",128.3
Jul-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",182.1
Jul-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",172.1
Oct-14,Seven census metropolitan area composite,Office,"Index, 2002=100",152.9
Oct-14,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",151.9
Oct-14,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",156.2
Oct-14,Seven census metropolitan area composite,Light factory,"Index, 2002=100",161.4
Oct-14,Seven census metropolitan area composite,School,"Index, 2002=100",155.7
Oct-14,Seven census metropolitan area composite,Apartment,"Index, 2002=100",148.1
Oct-14,"Halifax, Nova Scotia",Office,"Index, 2002=100",143.1
Oct-14,"Halifax, Nova Scotia",Office,"Index, 2002=100",140.6
Oct-14,"Halifax, Nova Scotia",Office,"Index, 2002=100",135.1
Oct-14,"Halifax, Nova Scotia",Office,"Index, 2002=100",154.7
Oct-14,"Halifax, Nova Scotia",Office,"Index, 2002=100",162.3
Oct-14,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",145.9
Oct-14,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",143.9
Oct-14,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",142.2
Oct-14,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",180.7
Oct-14,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",149.9
Oct-14,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",151.3
Oct-14,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",143.9
Oct-14,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",143.6
Oct-14,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",172.5
Oct-14,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",187.1
Oct-14,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",150.9
Oct-14,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",153.1
Oct-14,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",146.3
Oct-14,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",164.0
Oct-14,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",163.9
Oct-14,"Halifax, Nova Scotia",School,"Index, 2002=100",145.2
Oct-14,"Halifax, Nova Scotia",School,"Index, 2002=100",149.9
Oct-14,"Halifax, Nova Scotia",School,"Index, 2002=100",134.7
Oct-14,"Halifax, Nova Scotia",School,"Index, 2002=100",158.7
Oct-14,"Halifax, Nova Scotia",School,"Index, 2002=100",155.6
Oct-14,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",143.1
Oct-14,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",139.1
Oct-14,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",130.4
Oct-14,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",176.4
Oct-14,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",167.3
Oct-14,"Montréal, Quebec",Office,"Index, 2002=100",145.4
Oct-14,"Montréal, Quebec",Office,"Index, 2002=100",141.8
Oct-14,"Montréal, Quebec",Office,"Index, 2002=100",129.6
Oct-14,"Montréal, Quebec",Office,"Index, 2002=100",169.4
Oct-14,"Montréal, Quebec",Office,"Index, 2002=100",168.8
Oct-14,"Montréal, Quebec",Warehouse,"Index, 2002=100",145.7
Oct-14,"Montréal, Quebec",Warehouse,"Index, 2002=100",146.3
Oct-14,"Montréal, Quebec",Warehouse,"Index, 2002=100",138.3
Oct-14,"Montréal, Quebec",Warehouse,"Index, 2002=100",189.4
Oct-14,"Montréal, Quebec",Warehouse,"Index, 2002=100",143.8
Oct-14,"Montréal, Quebec",Shopping centre,"Index, 2002=100",145.3
Oct-14,"Montréal, Quebec",Shopping centre,"Index, 2002=100",143.1
Oct-14,"Montréal, Quebec",Shopping centre,"Index, 2002=100",133.8
Oct-14,"Montréal, Quebec",Shopping centre,"Index, 2002=100",175.0
Oct-14,"Montréal, Quebec",Shopping centre,"Index, 2002=100",184.7
Oct-14,"Montréal, Quebec",Light factory,"Index, 2002=100",148.5
Oct-14,"Montréal, Quebec",Light factory,"Index, 2002=100",151.8
Oct-14,"Montréal, Quebec",Light factory,"Index, 2002=100",139.7
Oct-14,"Montréal, Quebec",Light factory,"Index, 2002=100",168.4
Oct-14,"Montréal, Quebec",Light factory,"Index, 2002=100",161.1
Oct-14,"Montréal, Quebec",School,"Index, 2002=100",144.2
Oct-14,"Montréal, Quebec",School,"Index, 2002=100",149.9
Oct-14,"Montréal, Quebec",School,"Index, 2002=100",129.4
Oct-14,"Montréal, Quebec",School,"Index, 2002=100",161.0
Oct-14,"Montréal, Quebec",School,"Index, 2002=100",161.1
Oct-14,"Montréal, Quebec",Apartment,"Index, 2002=100",143.7
Oct-14,"Montréal, Quebec",Apartment,"Index, 2002=100",140.2
Oct-14,"Montréal, Quebec",Apartment,"Index, 2002=100",127.2
Oct-14,"Montréal, Quebec",Apartment,"Index, 2002=100",189.8
Oct-14,"Montréal, Quebec",Apartment,"Index, 2002=100",163.2
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",155.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",158.9
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",145.2
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",167.3
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",162.7
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",159.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",166.2
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",154.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",188.9
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",150.0
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",157.6
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",162.4
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",150.3
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",169.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",174.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",168.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",184.8
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",154.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",170.2
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",164.3
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",159.2
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",179.9
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",146.8
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",162.3
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",166.1
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",151.0
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",149.1
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",139.5
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",187.1
Oct-14,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",158.5
Oct-14,"Toronto, Ontario",Office,"Index, 2002=100",150.9
Oct-14,"Toronto, Ontario",Office,"Index, 2002=100",149.4
Oct-14,"Toronto, Ontario",Office,"Index, 2002=100",139.9
Oct-14,"Toronto, Ontario",Office,"Index, 2002=100",170.5
Oct-14,"Toronto, Ontario",Office,"Index, 2002=100",164.3
Oct-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",152.1
Oct-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",164.2
Oct-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",142.8
Oct-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",191.5
Oct-14,"Toronto, Ontario",Warehouse,"Index, 2002=100",149.4
Oct-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",157.2
Oct-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",159.9
Oct-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",144.8
Oct-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",177.7
Oct-14,"Toronto, Ontario",Shopping centre,"Index, 2002=100",199.9
Oct-14,"Toronto, Ontario",Light factory,"Index, 2002=100",161.3
Oct-14,"Toronto, Ontario",Light factory,"Index, 2002=100",171.9
Oct-14,"Toronto, Ontario",Light factory,"Index, 2002=100",150.8
Oct-14,"Toronto, Ontario",Light factory,"Index, 2002=100",173.1
Oct-14,"Toronto, Ontario",Light factory,"Index, 2002=100",173.6
Oct-14,"Toronto, Ontario",School,"Index, 2002=100",154.4
Oct-14,"Toronto, Ontario",School,"Index, 2002=100",168.0
Oct-14,"Toronto, Ontario",School,"Index, 2002=100",140.4
Oct-14,"Toronto, Ontario",School,"Index, 2002=100",165.3
Oct-14,"Toronto, Ontario",School,"Index, 2002=100",165.9
Oct-14,"Toronto, Ontario",Apartment,"Index, 2002=100",148.3
Oct-14,"Toronto, Ontario",Apartment,"Index, 2002=100",147.2
Oct-14,"Toronto, Ontario",Apartment,"Index, 2002=100",136.1
Oct-14,"Toronto, Ontario",Apartment,"Index, 2002=100",187.5
Oct-14,"Toronto, Ontario",Apartment,"Index, 2002=100",160.4
Oct-14,"Calgary, Alberta",Office,"Index, 2002=100",171.1
Oct-14,"Calgary, Alberta",Office,"Index, 2002=100",166.0
Oct-14,"Calgary, Alberta",Office,"Index, 2002=100",164.5
Oct-14,"Calgary, Alberta",Office,"Index, 2002=100",174.5
Oct-14,"Calgary, Alberta",Office,"Index, 2002=100",181.4
Oct-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",167.0
Oct-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",157.7
Oct-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",167.2
Oct-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",188.0
Oct-14,"Calgary, Alberta",Warehouse,"Index, 2002=100",164.1
Oct-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",182.6
Oct-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",174.1
Oct-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",170.5
Oct-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",164.8
Oct-14,"Calgary, Alberta",Shopping centre,"Index, 2002=100",205.6
Oct-14,"Calgary, Alberta",Light factory,"Index, 2002=100",182.2
Oct-14,"Calgary, Alberta",Light factory,"Index, 2002=100",176.9
Oct-14,"Calgary, Alberta",Light factory,"Index, 2002=100",170.1
Oct-14,"Calgary, Alberta",Light factory,"Index, 2002=100",170.4
Oct-14,"Calgary, Alberta",Light factory,"Index, 2002=100",195.9
Oct-14,"Calgary, Alberta",School,"Index, 2002=100",177.9
Oct-14,"Calgary, Alberta",School,"Index, 2002=100",189.0
Oct-14,"Calgary, Alberta",School,"Index, 2002=100",165.2
Oct-14,"Calgary, Alberta",School,"Index, 2002=100",165.7
Oct-14,"Calgary, Alberta",School,"Index, 2002=100",193.5
Oct-14,"Calgary, Alberta",Apartment,"Index, 2002=100",171.7
Oct-14,"Calgary, Alberta",Apartment,"Index, 2002=100",175.1
Oct-14,"Calgary, Alberta",Apartment,"Index, 2002=100",155.9
Oct-14,"Calgary, Alberta",Apartment,"Index, 2002=100",178.6
Oct-14,"Calgary, Alberta",Apartment,"Index, 2002=100",188.9
Oct-14,"Edmonton, Alberta",Office,"Index, 2002=100",169.9
Oct-14,"Edmonton, Alberta",Office,"Index, 2002=100",161.8
Oct-14,"Edmonton, Alberta",Office,"Index, 2002=100",161.7
Oct-14,"Edmonton, Alberta",Office,"Index, 2002=100",173.6
Oct-14,"Edmonton, Alberta",Office,"Index, 2002=100",183.9
Oct-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",169.6
Oct-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",172.2
Oct-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",162.1
Oct-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",187.8
Oct-14,"Edmonton, Alberta",Warehouse,"Index, 2002=100",169.9
Oct-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",181.7
Oct-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",178.9
Oct-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",165.6
Oct-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",164.2
Oct-14,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",237.5
Oct-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",178.7
Oct-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",179.3
Oct-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",163.7
Oct-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",169.4
Oct-14,"Edmonton, Alberta",Light factory,"Index, 2002=100",182.4
Oct-14,"Edmonton, Alberta",School,"Index, 2002=100",170.3
Oct-14,"Edmonton, Alberta",School,"Index, 2002=100",169.5
Oct-14,"Edmonton, Alberta",School,"Index, 2002=100",160.6
Oct-14,"Edmonton, Alberta",School,"Index, 2002=100",165.2
Oct-14,"Edmonton, Alberta",School,"Index, 2002=100",185.1
Oct-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",167.4
Oct-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",168.7
Oct-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",154.3
Oct-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",178.3
Oct-14,"Edmonton, Alberta",Apartment,"Index, 2002=100",186.2
Oct-14,"Vancouver, British Columbia",Office,"Index, 2002=100",145.8
Oct-14,"Vancouver, British Columbia",Office,"Index, 2002=100",136.5
Oct-14,"Vancouver, British Columbia",Office,"Index, 2002=100",127.9
Oct-14,"Vancouver, British Columbia",Office,"Index, 2002=100",176.8
Oct-14,"Vancouver, British Columbia",Office,"Index, 2002=100",178.3
Oct-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",143.4
Oct-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",155.3
Oct-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",124.3
Oct-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",187.7
Oct-14,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",164.6
Oct-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",154.6
Oct-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",162.3
Oct-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",130.2
Oct-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",169.5
Oct-14,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",224.5
Oct-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",151.5
Oct-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",176.4
Oct-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",130.0
Oct-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",173.9
Oct-14,"Vancouver, British Columbia",Light factory,"Index, 2002=100",175.7
Oct-14,"Vancouver, British Columbia",School,"Index, 2002=100",154.7
Oct-14,"Vancouver, British Columbia",School,"Index, 2002=100",176.0
Oct-14,"Vancouver, British Columbia",School,"Index, 2002=100",130.6
Oct-14,"Vancouver, British Columbia",School,"Index, 2002=100",168.4
Oct-14,"Vancouver, British Columbia",School,"Index, 2002=100",167.6
Oct-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",150.5
Oct-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",156.4
Oct-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",128.0
Oct-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",181.4
Oct-14,"Vancouver, British Columbia",Apartment,"Index, 2002=100",172.9
Jan-15,Seven census metropolitan area composite,Office,"Index, 2002=100",153.4
Jan-15,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",152.0
Jan-15,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",156.8
Jan-15,Seven census metropolitan area composite,Light factory,"Index, 2002=100",161.8
Jan-15,Seven census metropolitan area composite,School,"Index, 2002=100",156.5
Jan-15,Seven census metropolitan area composite,Apartment,"Index, 2002=100",148.9
Jan-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",143.6
Jan-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",140.5
Jan-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",135.1
Jan-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",156.2
Jan-15,"Halifax, Nova Scotia",Office,"Index, 2002=100",165.0
Jan-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",146.3
Jan-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",143.9
Jan-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",142.4
Jan-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",184.0
Jan-15,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",151.9
Jan-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",152.0
Jan-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",143.9
Jan-15,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",143.9
